K1,K2,K3,K4,K5,K6,Col15
39667.427595,-23335.92053,46.765372,1465541.881859,589351.071885,-90.066642,0
73388.724768,-59248.261975,51.961524,3848209.862478,659920.017938,-102.190998,0
7517.100505,-11679.218595,60.621778,1622346.173519,40957.805447,-102.190998,0
18519.087235,-38898.397036,69.282032,472105.088619,148698.293881,-133.367912,0
33244.9832,-32337.388577,69.282032,4451192.174219,277699.705978,-154.152522,0
52169.370324,-31296.426042,60.621778,1527126.680373,557829.479238,-143.760217,0
51824.692213,-37479.847425,76.210236,81072.10215,123722.121235,-138.564065,0
27617.550127,-19790.412527,0,1994044.276823,146905.621295,-5.196152,0
43796.63672,-357536.855902,0,706972.910176,622168.238536,-5.196152,0
47134.298626,-38067.012649,0,276149.520505,79215.343684,-5.196152,0
8998.003945,-11526.798124,0,385743.303303,69692.528344,-5.196152,0
30721.385174,-1744.175163,0,1058357.521609,96554.904319,-5.196152,0
695515.394084,-161084.189206,0,1764149.173135,908820.915138,-5.196152,0
54769.178586,-44343.964775,0,592297.290309,110918.801666,-5.196152,0
124955.34141,-547348.839801,0,1314351.166866,2315104.142718,-5.196152,0
138513.835132,-21771.878651,0,411905.930751,167394.050297,-5.196152,0
72233.446879,-24854.929089,0,487362.724183,280638.996198,-5.196152,0
117245.983266,-24577.800959,0,2879264.267657,572693.939269,-5.196152,0
454890.235643,-142215.227708,0,2369358.902214,2949609.779156,-5.196152,0
66496.894604,-30736.973631,0,2666490.486201,143160.927449,-5.196152,0
107511.857727,-21122.359598,0,1308995.665769,226394.629007,-5.196152,0
128473.136601,-26817.342654,0,3265509.865694,520631.956095,-5.196152,0
188665.366265,-158009.799022,0,3141844.902136,1510223.596542,-5.196152,0
21808.251718,-9372.12692,0,133445.854469,70903.231859,-5.196152,0
5352.036995,-2436.995486,0,67614.067375,12689.004216,-5.196152,0
111933.783439,-12751.358045,0,2605671.254145,286779.116311,-5.196152,0
90698.840538,-63692.704347,0,1646312.560543,956266.98291,-5.196152,0
28081.739743,-30238.142999,0,2858254.491361,248504.257565,-5.196152,0
8493.97716,-10257.204882,0,1500395.94026,116868.39619,-5.196152,0
63018.936583,-44714.623648,0,1265476.157178,490338.38747,-5.196152,0
2282380.50681,-203744.600596,0,3685797.190303,1507660.161347,-5.196152,0
180211.226274,-68578.819675,0,393097.591032,494076.153113,-5.196152,0
208777.940243,-201205.414112,0,3845466.293999,2196481.17906,-5.196152,0
224435.679543,-36596.501513,0,2044566.466829,608720.596066,-5.196152,0
40866.006754,-61773.592052,0,905741.328802,1202278.819363,-5.196152,0
307049.306912,-33277.892166,0,1527017.561172,422040.160026,-5.196152,0
12659.559353,-17121.322233,0,626481.045047,93667.575623,-5.196152,0
197147.21907,-101757.984945,0,959233.985943,939317.133707,-5.196152,0
219462.961675,-64340.491349,0,699672.316022,366669.95981,-5.196152,0
465938.987744,-44414.978858,0,2292412.545088,406306.21049,-5.196152,0
73111.596638,-45066.229962,0,1574910.498052,556821.425668,-5.196152,0
139876.959118,-59781.733623,0,1516294.434622,917855.29215,-5.196152,0
486127.771957,-42166.77691,0,1559218.117736,324955.24816,-5.196152,0
92803.28227,-68833.431144,0,4103609.414308,501813.22407,-5.196152,0
6671.859711,-10523.940707,0,211589.058703,121162.150142,-5.196152,0
165972.036584,-62547.818763,0,4163685.596569,430613.811524,-5.196152,0
290828.651099,-79118.348839,0,3772834.475434,714209.41845,-5.196152,0
15080.966382,-3853.813047,0,185442.019712,45029.856895,-5.196152,0
352519.104712,-262559.849869,0,1347251.471956,974540.118929,-5.196152,0
943.96769,-21603.869723,0,122279.322913,67470.307158,-5.196152,0
30537.787788,-109174.626503,0,3688358.893448,236135.682748,-5.196152,0
33031.940951,-14015.755135,0,1072574.194638,75129.435829,-5.196152,0
547.328055,-3819.172031,0,129141.708212,10622.667603,-5.196152,0
25670.725019,-390596.509666,0,1248477.810553,1057978.202482,-5.196152,0
10624.399654,-57206.174072,0,2926422.814995,111258.283624,-5.196152,0
5149.387051,-46817.333329,0,903732.149865,74881.752564,-5.196152,0
9254.347465,-51682.664047,0,929598.596625,93894.474278,-5.196152,0
5745.212529,-49571.294113,0,1370299.872052,119508.041621,-5.196152,0
19766.163816,-246353.050462,0,3075209.443467,819750.202359,-5.196152,0
168519.883322,-171673.947843,0,5382148.698677,861960.280539,-5.196152,0
32304.479612,-76418.08163,0,2688428.64173,206588.628022,-5.196152,0
3353.250363,-48869.813536,0,1772445.696503,79049.066807,-5.196152,0
66741.113768,-21704.32867,0,1439498.765916,76113.240688,-5.196152,0
1027.106129,-1995.32253,0,208083.387869,10702.34194,-5.196152,0
30825.308222,-108970.244507,0,412382.244723,146172.963803,-5.196152,0
9838.048587,-35910.609393,0,1775507.962331,63658.063331,-5.196152,0
18797.947415,-24401.131777,0,1490850.608259,174528.367574,-5.196152,0
31826.433589,-30730.045428,0,1222550.742014,65651.65381,-5.196152,0
1262.665039,-26008.474926,0,35971.231172,28928.712588,-5.196152,0
5727.892021,-10645.184263,0,1418864.844646,64572.586157,-5.196152,0
5369.357503,-7579.454334,0,590627.59333,22047.27473,-5.196152,0
8282.666962,-14164.711504,0,211268.629304,49029.16221,-5.196152,0
38011.587023,-219748.750058,0,6522496.309365,539005.551061,-5.196152,0
1205.507362,-35803.222243,0,74441.811659,45925.327163,-5.196152,0
452.065261,-33494.398517,0,28008.993609,40474.563271,-5.196152,0
8111.193932,-177528.279573,0,1956824.23702,659093.829703,-5.196152,0
34919.876331,-51048.733451,0,1261921.988921,195198.661911,-5.196152,0
9851.904993,-34628.891796,0,25417.845601,59882.19257,-5.196152,0
836.58054,-36729.869425,0,26330.636377,43829.545686,-5.196152,0
282.324282,-4368.232137,0,201342.246126,9181.601331,-5.196152,0
15879.441804,-158337.156625,0,328743.243277,362696.635257,-5.196152,0
15884.637956,-16982.758168,0,1548446.493763,40663.356809,-5.196152,0
4515.456455,-41501.6694,0,107646.95769,52794.640666,-5.196152,0
1650.64442,-54647.93503,0,809189.888585,117760.402356,-5.196152,0
5237.721642,-60297.884764,0,838059.711445,112531.340968,-5.196152,0
68024.563416,-205154.489953,0,3137601.377657,441638.314914,-5.196152,0
95501.817428,-21712.988924,0,1611742.558475,128059.176458,-5.196152,0
31147.469673,-39942.823673,0,2819917.278787,142126.893117,-5.196152,0
1205.507362,-8544.206634,0,631531.705202,33014.620443,-5.196152,0
16506.444196,-100609.635259,0,559904.476106,190075.255623,-5.196152,0
8067.892662,-51672.271742,0,408843.664923,84210.578213,-5.196152,0
5726.15997,-53911.813436,0,522223.710787,106027.490185,-5.196152,0
1364.856036,-29884.804634,0,32375.493695,49275.113425,-5.196152,0
29999.119987,-163734.226941,0,365913.053607,239795.506105,-5.196152,0
403.567838,-34841.934045,0,73224.179941,52519.244587,-5.196152,0
930.111284,-9261.275668,0,149851.839718,19402.433146,-5.196152,0
8156.227253,-41373.49764,0,58039.290511,55995.470558,-5.196152,0
6320.253397,-6365.286718,0,185835.195246,17116.12608,-5.196152,0
3923.095079,-5620.504871,0,357316.885449,34171.630383,-5.196152,0
9605.953779,-37114.384705,0,58692.273665,73594.838814,-5.196152,0
41749.352666,-158749.384717,0,197701.475328,323380.813976,-5.196152,0
1413.353459,-40542.113253,0,51147.460348,62449.091867,-5.196152,0
15739.145688,-180505.674911,0,739819.521691,230350.633051,-5.196152,0
5495.797212,-41879.256476,0,46971.48585,77294.499339,-5.196152,0
6936.863484,-42456.029395,0,33485.738263,52508.852282,-5.196152,0
1432.406018,-41806.510342,0,41638.501414,50305.683655,-5.196152,0
5326.056233,-9366.930767,0,256779.996324,22095.772152,-5.196152,0
19651.848463,-470362.645507,0,1373873.092868,954917.71533,-5.196152,0
3606.129781,-8887.152694,0,1101568.725157,28493.967835,-5.196152,0
2767.81719,-34114.472706,0,61719.898477,48535.52773,-5.196152,0
18359.73856,-48507.814917,0,1474058.37568,145500.92809,-5.196152,0
1241.880429,-41531.114264,0,90529.099559,48163.136806,-5.196152,0
5317.395979,-158402.974555,0,6420210.048924,265332.863211,-5.196152,0
43822.617482,-33324.657538,0,1716678.856652,124283.305697,-5.196152,0
4072.051449,-44058.176392,0,78560.628479,56170.407689,-5.196152,0
6957.648094,-7238.240325,0,189391.095554,23902.301144,-5.196152,0
24397.667675,-160839.970042,0,881158.33169,304196.619232,-5.196152,0
5099.157577,-39464.77765,0,61428.913941,57930.17131,-5.196152,0
39317.553332,-54798.62345,0,1510187.223475,172536.509145,-5.196152,0
2237.809643,-5109.549882,0,507897.918557,13962.06156,-5.196152,0
40445.118408,-136856.262509,0,625524.953001,338524.134187,-5.196152,0
33612.177972,-145585.798579,0,141305.901034,371954.446824,-5.196152,0
6273.488025,-44285.075048,0,55226.439999,53392.198194,-5.196152,0
8249.757996,-165066.174012,0,189637.046768,240490.058479,-5.196152,0
5275.82676,-8144.102897,0,270402.575925,28015.921812,-5.196152,0
274154.197974,-603515.783389,0,3609266.525371,966451.441658,-5.196152,0
14315.399925,-141167.336969,0,170591.416088,194838.395343,-5.196152,0
100623.491666,-110643.405587,0,4844163.325542,451455.578891,-5.196152,0
1011.517672,-37472.919222,0,134187.172215,51124.943687,-5.196152,0
29339.208629,-44600.308295,0,3080679.259917,106798.252795,-5.196152,0
13328.130964,-20543.854629,0,110130.718548,49680.413313,-5.196152,0
72682.048038,-82390.192814,0,1002200.970326,130290.057898,-5.196152,0
46813.869227,-141995.257255,0,767347.005176,248422.851177,-5.196152,0
800.207473,-8842.119373,0,224021.7194,14237.457638,-5.196152,0
121387.316747,-781177.430874,0,2761250.985884,1277167.500129,-5.196152,0
7390.660796,-35243.769832,0,69086.310561,63531.623622,-5.196152,0
3569.756714,-45099.138927,0,82513.168422,62385.005987,-5.196152,0
4092.836058,-41744.156513,0,90342.038072,66509.01896,-5.196152,0
3859.009199,-7073.695498,0,287920.537793,26160.895398,-5.196152,0
6531.563595,-6682.252016,0,320171.32383,13638.168059,-5.196152,0
21321.545441,-193998.350702,0,442771.076142,359800.646307,-5.196152,0
2352.124997,-44075.4969,0,131589.096003,76378.244461,-5.196152,0
61233.1922,-156792.167304,0,23491.805103,414647.76718,-5.196152,0
50307.415706,-852194.978086,0,1674274.788781,1186099.732769,-5.196152,0
62539.158509,-107603.65642,0,1129310.982941,270951.636031,-5.196152,0
13191.29895,-199035.15445,0,566105.217997,310141.017603,-5.196152,0
6297.736736,-41453.171978,0,162894.182299,53161.835437,-5.196152,0
3684.072068,-9250.883363,0,230484.000963,12876.065703,-5.196152,0
8637.737377,-30880.733848,0,428382.930084,84607.217848,-5.196152,0
15529.567541,-173627.701154,0,488327.476483,245538.986583,-5.196152,0
47977.80737,-173937.738248,0,3095427.672543,799810.833462,-5.196152,0
171156.064652,-42598.057561,119.511506,431890.332969,282194.377823,-51.961524,1
371578.591799,-105305.224999,128.17176,2279636.938331,2895902.347715,-41.569219,1
96823.372194,-51609.917913,105.655099,2520409.321091,587194.66863,-46.765372,1
55834.389833,-26800.022146,103.923048,2149549.530378,231635.81475,-67.549981,1
177323.897577,-100043.254645,86.60254,3001223.161171,1928435.924283,-51.961524,1
51710.37686,-30697.136463,86.60254,1798824.830302,468585.561378,-67.549981,1
33974.17659,-11836.835219,74.478185,3199044.148005,475579.582539,-41.569219,1
103940.368962,-26408.578663,88.334591,2175933.860329,298856.706592,-25.980762,1
156198.073877,-81693.90839,96.994845,2908291.707141,1175044.052464,-25.980762,1
170660.698121,-49015.305803,91.798693,1656141.948876,1099105.748908,-20.78461,1
6254.435466,-5423.051078,110.851252,335311.179939,67343.867449,-41.569219,1
133229.348118,-36707.352765,98.726896,2181537.044692,313956.725532,-48.497423,1
53567.135326,-59360.845277,93.530744,1413744.902459,343479.531547,-76.210236,1
7241.704426,-41517.257857,91.798693,520604.243282,442589.210807,-90.066642,1
39897.790352,-38955.554713,86.60254,1829121.863028,668289.28744,-83.138439,1
198707.796848,-35583.251791,88.334591,477571.440968,336669.107772,-81.406388,1
80956.054746,-52309.666439,88.334591,3939494.13619,500839.811517,-71.014083,1
21794.395312,-2942.754322,96.994845,165540.755933,63141.91219,-51.961524,1
574339.387536,-189311.421216,119.511506,2011234.881088,833511.346025,-71.014083,1
99026.540821,-49959.273494,109.119201,1253085.065701,381238.239152,-81.406388,1
187506.624275,-30129.023798,119.511506,3090858.522513,534651.175331,-67.549981,1
6789.639166,-3180.045283,135.099963,647899.585333,14632.365222,-83.138439,1
519145.856502,-33471.881856,138.564065,1967346.445675,369993.76531,-58.889727,1
38777.15348,-18448.073151,138.564065,1017188.405964,141508.550978,-58.889727,1
6829.476334,-25535.625056,116.047404,1065635.599103,303124.479782,-72.746134,1
3978.520705,-4408.069305,88.334591,125232.46954,57682.488044,-71.014083,1
126254.379516,-71050.456177,51.961524,1466671.178986,1893509.119749,-67.549981,1
108954.65605,-17528.354173,60.621778,3238706.379447,328031.370395,-41.569219,1
306822.408256,-73397.385022,83.138439,3606801.817072,964703.802393,-31.176915,1
50321.272112,-25171.894386,109.119201,660702.904903,142208.299505,-43.30127,1
466659.52088,-125088.709323,119.511506,1654687.026198,2341041.603561,-48.497423,1
65783.289671,-16248.368626,119.511506,972837.512986,192141.592236,-57.157677,1
103015.453831,-26741.132418,129.903811,2631026.745917,229178.034654,-67.549981,1
108154.448577,-105956.476102,98.726896,4128157.770404,1615480.324118,-51.961524,1
78685.336137,-16963.705609,91.798693,991008.458008,514145.42582,-43.30127,1
72352.958385,-34466.07902,88.334591,1001237.950077,203465.740416,-58.889727,1
19334.883165,-74261.678375,60.621778,1690931.921397,373154.758033,-83.138439,1
59986.115619,-36683.104054,81.406388,4160631.990995,286656.140703,-93.530744,1
50193.100353,-16451.01857,98.726896,730717.594697,86749.764697,-117.779455,1
54287.668462,-35349.424932,98.726896,1731555.441038,290329.820466,-117.779455,1
19532.336957,-5116.478086,109.119201,577664.925086,20774.217386,-117.779455,1
39012.71239,-50667.682274,121.243557,2009568.648212,351547.424209,-103.923048,1
83588.771973,-24253.907458,121.243557,638868.672423,212491.457174,-103.923048,1
50769.873271,-58096.448187,121.243557,2082171.021912,169462.118962,-122.975607,1
13078.715648,-7688.573535,105.655099,1003894.916016,70710.974219,-117.779455,1
29318.42402,-5627.433074,103.923048,181773.536102,83807.010375,-100.458947,1
36643.266885,-8914.865507,88.334591,77149.007071,310516.872629,-77.942286,1
257363.697446,-21867.141446,98.726896,3204491.447794,262693.217781,-36.373067,1
10475.443284,-69858.805222,71.014083,1723652.093203,1210111.153114,-29.444864,1
28736.454948,-13076.983597,46.765372,1865245.514671,566373.685872,-8.660254,1
38257.538238,-11519.869921,41.569219,412794.472815,334207.863574,-13.856406,1
148365.740126,-47560.383125,17.320508,557034.467917,1087128.617574,-13.856406,1
10465.050979,-4007.965569,45.033321,950177.09227,54001.880078,-13.856406,1
14881.780539,-1706.070045,69.282032,159421.42043,50859.939913,-25.980762,1
2721.051819,-13090.840004,74.478185,2136209.275058,121584.770539,-48.497423,1
47096.193509,-5204.812677,88.334591,1553455.584699,135886.314057,-41.569219,1
467941.238478,-134559.563138,86.60254,2819028.736722,2481131.604928,-31.176915,1
56703.879338,-9555.724305,86.60254,2741886.657855,253515.080551,-25.980762,1
48357.126497,-17197.532468,81.406388,1039710.262615,359296.619522,-8.660254,1
472267.901395,-55785.89241,81.406388,2042164.112359,1255560.166305,-13.856406,1
867523.627733,-61288.617826,96.994845,1591267.985879,1345528.081403,-8.660254,1
48726.053319,-12566.028609,103.923048,1357730.379342,146848.463618,-24.248711,1
131968.41513,-38357.997184,114.315353,791606.108786,424376.696566,-31.176915,1
35120.794225,-35479.328742,135.099963,4282883.601095,103257.940944,-65.817931,1
137897.225045,-47780.353578,121.243557,975563.760957,620354.78134,-81.406388,1
6301.200838,-2137.350697,109.119201,1004778.261928,61553.621599,-67.549981,1
82679.445299,-23606.120456,105.655099,717268.220176,976897.440079,-41.569219,1
62608.440541,-32908.965344,83.138439,1570978.742719,218191.636382,-36.373067,1
30103.043036,-11195.97642,81.406388,1163314.604396,294635.698774,-24.248711,1
381629.682635,-81695.640441,105.655099,3380197.609918,418595.11097,-46.765372,1
251088.47737,-80680.658667,110.851252,3996229.192442,860316.564323,-72.746134,1
67059.811117,-69262.979744,81.406388,3422134.02407,1394714.860236,-51.961524,1
72302.728911,-25372.81228,86.60254,439334.68734,209340.856755,-77.942286,1
15278.420174,-56421.555057,71.014083,1056476.514432,156878.769845,-103.923048,1
215034.10776,-16695.237734,91.798693,2267853.796687,129756.586249,-95.262794,1
206441.403703,-21654.099196,140.296115,1015650.344847,203096.813594,-95.262794,1
154561.285864,-63334.16983,114.315353,3836424.988784,2739073.807343,-67.549981,1
107030.347603,-72418.776315,103.923048,1420077.280211,1050551.16862,-29.444864,1
24158.644664,-8755.516832,58.889727,1052295.343783,417784.511192,-8.660254,1
525441.861187,-34216.663704,34.641016,3992701.004947,2655116.108548,-8.660254,1
