K1,K2,K3,K4,K5,K6,K7,K8,score_class
-207805620.612943,-207884203.758083,154168749.457646,688381.076808,-21418.540286,-154877847.594163,-157791.56062,122977.339388,1
-195638528.338335,-195798019.040798,658592492.792471,928561.098192,-41572.683483,-659557175.810255,-86053.480272,17322.240126,1
-199104452.070922,-199260298.538486,538064321.743598,831923.055434,-41572.683483,-538931971.81104,-67040.758558,1.732051,1
-199158498.984322,-199211840.953042,502112252.250092,1033836.878327,-22126.949067,-503149631.17232,-24229.658747,1.732051,1
-207802568.73942,-207887236.579047,229547971.261917,601262.385289,-37026.050113,-230155032.553309,-155780.649633,117781.186965,1
-199118770.934949,-199251175.826882,821899114.494302,958965.518068,-36376.531061,-822879799.929496,-85568.506046,22518.392549,1
-233731071.415987,-233901827.376902,324131706.498843,267807.963815,-48528.599526,-324466953.592902,-102213.514307,48499.154663,1
-135096928.437358,-135102748.128071,83947878.979667,36994.873199,-1868.882821,-83985984.097434,-2987.787643,504.026785,0
-199157655.475578,-199211898.110719,70838456.622538,116700.387262,-22911.568083,-70960335.841714,-23670.206336,1.732051,0
-199089300.090458,-199266757.355947,82994676.814227,94831.513765,-60658.151332,-83139781.102682,-92611.02463,27714.544972,0
-216500127.687558,-216511004.96663,330595676.81142,290101.18976,-3008.572253,-330889630.082176,-109881.303232,107388.88212,0
-173204905.819756,-173205226.249156,474728967.191282,1009688.625967,-93.530744,-475735635.120642,-253461.386976,254613.200763,1
-200914573.336592,-200920606.069554,116315426.84523,108519.911297,-1730.318757,-116425365.306139,-1955.485362,1.732051,0
-233811064.450484,-233841240.239654,141392261.087157,37646.124303,-10070.143395,-141434159.396192,-33451.097247,20786.341742,0
-207843554.25768,-207848275.828181,97191289.230299,192266.299894,-1392.568849,-97383863.835237,-72202.269964,71015.815161,0
-190427423.121007,-190621688.207533,434420992.566685,489271.444173,-86933.362083,-434918998.74308,-98931.278027,5197.884474,0
-190494992.155061,-190554540.061825,268760217.636681,274727.506792,-22426.593856,-269041021.177705,-116764.473141,90068.374044,0
-190519698.12778,-190530707.042713,217079230.214815,259989.48647,-2173.723763,-217341717.318549,-4080.711703,1.732051,1
-190488815.661881,-190559278.952835,196268315.868374,380380.874003,-25594.514783,-196656579.305601,-37213.111601,6929.935281,1
-190491450.111159,-190559114.408008,217407505.804373,511826.209789,-19662.240768,-217933533.098733,-32581.607741,1.732051,0
-207805804.210329,-207885447.370562,322723606.349966,622741.547353,-19991.330421,-323366108.864983,-38016.783175,1.732051,1
-190484457.822049,-190564766.089793,225133160.814911,290329.820466,-26199.000515,-225435805.516619,-83545.470703,46767.103855,0
-190434812.049752,-190585481.417451,177642591.461778,506611.004807,-81110.207268,-178215065.430594,-28558.053715,1.732051,1
-193987437.049614,-193991716.947159,74089599.126784,92708.019475,-1054.818942,-74183365.429302,-1493.027796,1.732051,0
-207819885.783394,-207869285.604477,171069979.994347,253362.66008,-22071.523441,-171330546.253736,-43652.876503,24250.443357,0
-68848751.006853,-68856421.40981,83946644.877511,44406.318604,-3099.520876,-83995823.028002,-877.267778,1.732051,1
-190505069.226659,-190543913.930121,184224133.383172,398844.535611,-12581.617066,-184628357.668592,-138482.658218,122977.339388,0
-190524080.216323,-190526782.215583,247013992.390051,115815.309299,-975.144605,-247130535.160689,-54285.936411,53695.307085,0
-190501279.499492,-190549151.651763,86626657.453888,43580.130369,-21527.659487,-86672586.245153,-23174.839805,528.275496,0
-190502171.505658,-190547151.13308,114306907.819808,85483.635557,-12243.867159,-114404708.068658,-40190.506939,20786.341742,0
-190485772.448612,-190564128.695096,147990879.297464,475098.072415,-35914.073495,-148469609.480422,-99062.913888,62355.561123,1
-181863564.638807,-181866912.693018,123005041.808814,48322.48548,-1368.320138,-123053939.335163,-1181.258651,1.732051,0
-277124091.800588,-277131634.881855,83255210.164651,105733.041548,-1693.94569,-83362411.985284,-4397.677,1550.185473,0
-190502223.467182,-190547940.948248,106772732.758098,337978.538183,-20062.344504,-107113063.421277,-233828.591073,213043.981382,1
-190500484.488172,-190549764.797749,232973425.627385,604380.076742,-23441.57563,-233579038.924302,-22646.564309,1.732051,1
-161040541.52517,-161119417.386896,543553428.043745,2171801.187103,-29200.644565,-545728391.955622,-73071.75947,36374.79901,1
-190519048.608727,-190531082.897738,41573648.235568,119986.087644,-2774.745394,-41697323.591432,-4134.405278,1.732051,0
-185303495.484925,-185354019.406982,100758912.058104,153123.683694,-18673.239756,-100915830.665117,-22934.084743,1.732051,1
-188787941.768848,-188798316.753186,173976995.180043,62977.367363,-2130.422493,-174042234.605761,-5423.051078,1640.252115,0
-207823874.696404,-207866994.101259,250774260.836876,687913.42309,-18642.062842,-251465343.912944,-19194.587049,1.732051,1
-225132317.306167,-225200547.98363,82068900.853734,400412.041592,-24588.193264,-82477354.807226,-33194.753727,1.732051,1
-230355612.697079,-230368610.006339,242510497.477596,163609.519283,-2984.323541,-242678049.144517,-4397.677,1.732051,0
-181860019.130804,-181869625.084582,180778760.433417,155326.852321,-2497.617265,-180936922.65291,-11540.654531,8661.986089,1
-187035153.11696,-187087170.066813,395630921.45191,840247.291615,-23164.4475,-396472336.14577,-289063.691326,265005.505609,1
-68852430.747843,-68853561.793927,83948616.816405,-1098.137119,-1127.581982,-83952181.36558,1353.085076,1.732051,1
-218172860.95112,-218298739.475611,61967623.311611,483813.752078,-38108.581868,-62481294.15551,-54701.628605,1.732051,1
-155878080.954772,-155889994.000227,11623938.461863,7383.732593,-2367.713454,-11634569.789719,-4345.715476,93.530744,0
-155828927.084904,-155934916.469972,176024771.137019,393767.894694,-26082.953111,-176447540.490435,-44750.996715,1.732051,1
-178388732.968916,-178412522.686758,325049073.352666,1705969.586509,-6401.659785,-326755262.909627,-46003.269449,36374.79901,1
-176622278.436156,-176690907.485305,228612653.433524,708614.894342,-42495.866564,-229370941.812977,3878.061758,1.732051,1
-173127704.851161,-173266861.277143,453711770.789812,674836.439493,-34644.480253,-454433921.661215,-45795.423352,1.732051,1
-259789923.04018,-259823420.902798,289252640.748575,823849.96662,-12287.168429,-290078271.263426,-13220.743814,1.732051,1
-173176772.118489,-173209883.733777,311764245.390663,308580.439826,-25234.248215,-312118801.387125,19088.93195,1.732051,0
-176663347.092855,-176674077.147608,354796803.485548,1290606.482345,-2286.307066,-356088887.407232,-26117.594127,22518.392549,1
-173091458.223911,-173316964.310853,167991129.780082,467534.206538,-71015.815161,-168501196.226251,-109536.625121,1.732051,1
-173168853.182197,-173240329.722873,225355498.980926,592551.901777,-32150.32709,-225950862.001164,-33761.134341,1.732051,1
-199176928.004914,-199193680.400325,253364031.864607,332243.717959,-4536.241065,-253699786.449553,-6607.773831,1.732051,1
-173149149.37221,-173239553.764111,113314099.761011,290314.232009,-52630.095839,-113647812.258055,-12562.564507,1.732051,0
-173162002.921253,-173246786.808283,256968772.541218,185024.595468,-39473.437904,-257157670.002292,-40034.622366,1.732051,0
-173169355.476931,-173240120.144725,206473592.135535,349354.647887,-21467.037709,-206837816.439604,-61619.43953,27714.544972,1
-173198337.883094,-173211058.064225,175329754.573567,147295.332726,-2492.421112,-175479880.077313,-5081.837069,1.732051,0
-173105931.240459,-173276051.538728,281907519.032511,1704180.378024,-78403.011855,-283685316.76601,-386155.531395,344679.842757,1
-173195717.290222,-173213462.150746,173404334.14974,180810.515853,-4442.710321,-173588066.635305,-7271.14929,1.732051,1
-173201091.843878,-173208607.212332,154664777.632019,222724.413345,-1425.477815,-154888816.671928,-2830.17102,1.732051,1
-159225617.282611,-159448921.932977,147186620.557528,449991.995959,-67837.501929,-147704093.25295,-263846.763619,187063.219268,1
-173180404.229032,-173228768.283732,299631683.280955,462642.895057,-21770.1466,-300096402.90493,-22376.364383,1.732051,1
-173196931.457838,-173212847.272709,129950478.944625,192039.401238,-5575.47155,-130141844.578099,-7101.408311,1.732051,0
-173201585.478358,-173208085.865039,133750657.306158,152981.655528,-2088.853274,-133904920.679284,-21002.848093,19054.290934,1
-259769093.397168,-259844669.702105,60524724.529959,103166.142251,-36116.723439,-60631656.150666,-76707.334115,41570.951432,0
-173179533.007476,-173230280.364087,186197363.605441,172709.714226,-24593.389417,-186370999.966849,-53956.846757,29446.595779,1
-173103958.434589,-173300641.464043,117065759.915323,369964.320446,-74840.183344,-117465418.514814,-132756.498248,43303.00224,0
-143752424.531634,-143766972.026366,115805734.522036,155735.616312,-2764.353089,-115964567.045192,-8890.616795,3465.833666,0
-173146203.153786,-173262510.365514,99309608.152566,742772.668318,-51672.271742,-100059570.563786,-79953.197328,24250.443357,1
-173088932.893834,-173284848.62478,202332504.605852,1395319.345968,-86604.272429,-203818068.995047,-281371.65369,239024.743495,1
-173197975.884475,-173210063.867061,318747524.372518,330868.469617,-3711.784881,-319083130.001094,-2624.056973,1.732051,0
-181859837.265469,-181868847.39377,94740168.869714,384096.122985,-3122.887606,-95127451.966185,-1205.507362,1.732051,1
-176626994.810506,-176708470.480494,46907242.353957,517580.082572,-28875.019013,-47438133.246985,-250288.269897,214776.032189,1
-138555639.910382,-138571482.979119,96424574.423668,116409.402726,-4466.959033,-96544013.183257,-33811.363815,27714.544972,1
-173198608.08302,-173210521.128474,69623746.87453,151923.372484,-2461.244198,-69778159.204024,-4052.99889,1.732051,0
-173175422.85091,-173233195.405596,125828537.504569,220353.23579,-22324.402859,-126056870.298429,-62532.230306,36374.79901,0
-242439093.683054,-242533769.312246,65985539.512215,162480.222156,-41196.828458,-66151856.22691,-45085.282521,1.732051,1
-173185801.299349,-173223352.160857,85534757.03634,103063.951254,-14860.995929,-85640886.717523,-16986.22227,1.732051,0
-155773728.357718,-155975690.678033,67991022.252572,246399.815834,-64756.183543,-68298998.206665,-167844.383507,96996.577275,0
-181856968.989332,-181872191.983879,49831713.147692,59073.324843,-3237.202959,-49895260.359771,-69164.252848,64087.611931,0
-145489792.735182,-145494332.440348,29462047.404733,71040.063872,-1255.736835,-29534154.411903,-3057.069675,1527.668812,0
-173151560.386934,-173254141.096012,43226859.554478,168376.123105,-49489.887725,-43405653.963191,-90877.241772,46767.103855,1
-173193171.175535,-173215746.725761,7633816.480568,39166.864912,-6436.300801,-7676542.709889,-10040.698531,722.265187,0
-173180177.330377,-173228910.311898,60640584.872579,213508.170998,-23585.335847,-60856905.894089,-22305.3503,1.732051,1
-171472396.018723,-171473559.956866,225469187.331833,48542.455933,-349.874263,-225517880.476186,-57233.886885,57159.408701,1
-17316250.694804,-17323485.471027,17664562.648104,32784.257686,-2355.589098,-17700509.630565,-2542.650586,1002.857418,1
-169711929.185605,-169768638.261096,349865324.014695,449389.242278,-22171.982388,-350321362.600023,-25930.53264,1.732051,0
-173091357.764964,-173287619.906072,134463671.609552,592418.533865,-81408.120007,-135141048.967579,-50962.130911,1.732051,1
-162771412.806139,-162853025.308141,-24988.297001,106801.716896,-40945.681091,-84397.6397,-61421.985738,22516.660498,1
-173159060.166931,-173249398.740901,101939353.180884,112770.363979,-22483.751533,-102074522.425907,-42360.766601,1.732051,1
-155859953.31102,-155908379.719549,102994939.421202,104399.362426,-19861.42661,-103103871.560591,-22714.11429,1.732051,0
-159340311.955038,-159356064.957133,188163395.424554,508296.290243,-4430.585966,-188673396.052791,-23403.470512,17322.240126,1
-164527996.381346,-164560879.365928,150495705.357439,198252.267485,-14628.901121,-150695914.842337,-46020.589957,31178.646587,0
-160995300.358076,-161148822.413456,110012970.270459,601497.944198,-41572.683483,-110670560.680061,-81659.267374,31178.646587,1
-173195719.022273,-173212965.052164,165111423.839469,103613.01136,-3138.476063,-165219006.71128,-6034.465014,1.732051,0
-164538201.624704,-164550661.998214,87988539.559016,103678.82929,-4250.452682,-88095291.046439,-4915.560192,1.732051,1
-164499289.371262,-164588735.939066,279370243.000656,288223.646684,-39729.781424,-279663354.494719,-66138.360087,24250.443357,1
-164535865.088165,-164552911.932213,348394494.181721,182274.098785,-4337.055222,-348579033.802962,-103621.671614,96996.577275,1
-112578658.863762,-112587402.256239,76178464.525067,217672.02114,-2052.480207,-76397388.818941,-30747.365936,27714.544972,1
-162800797.048089,-162822541.213928,659628331.921531,1199762.149539,-3942.147638,-660832806.981318,-26093.345416,19054.290934,1
-162800909.631392,-162823914.730218,653007115.644339,2113626.796629,-9384.251275,-655118478.650562,-37568.182016,27714.544972,1
-162771362.576665,-162852697.950538,589697549.596497,1932258.560416,-29200.644565,-591637550.424022,-55254.152812,17322.240126,1
-164513807.421131,-164574436.127599,29729072.481583,113858.091886,-22191.034947,-29850844.313609,-55621.347583,27714.544972,0
-199164095.240481,-199206882.09158,227128630.569549,290598.288341,-19757.503562,-227420261.160171,-19998.258624,1.732051,0
-173109817.962471,-173298659.997919,39791328.117411,366744.437995,-70962.121586,-40179886.003276,-155378.813845,64087.611931,0
-161074669.854282,-161085178.206532,313786116.795761,380476.136797,-2798.994105,-314168834.206303,-2520.133925,1.732051,0
-161056512.765667,-161103440.950247,306103239.976069,717169.49328,-20545.586679,-306824185.34011,-101721.611878,81408.120007,1
-155881082.598822,-155887363.01505,123231131.596878,120162.756826,-2029.963546,-123353376.278775,-1759.76362,1.732051,1
-159320667.034778,-159375482.978736,116620198.50533,308550.994962,-23710.043505,-116931801.373815,-139222.243912,114317.08535,0
-185317727.746411,-185339442.467385,38803794.153323,31100.704301,-5163.243457,-38839748.063987,-9346.146158,1215.899667,0
-159344136.323221,-159351961.728769,452820188.976362,831578.377324,-2979.127389,-453654296.147865,-1558.845727,1.732051,1
-169732952.818308,-169747228.381064,19049053.212423,36880.557846,-3505.670835,-19090961.913763,-6110.675249,1733.782858,0
-164518802.65566,-164569111.803416,153724216.885833,256655.288666,-15591.92137,-153989012.813294,-37770.831961,15590.189319,0
-155860689.432613,-155907080.681443,433249686.279863,714320.269702,-18692.292315,-433967844.774155,-20841.767367,1.732051,1
-155845203.166343,-155921416.865978,425750112.397136,692654.04615,-28502.628089,-426448785.319842,-33998.425302,1.732051,1
-173137910.094519,-173249727.830554,141208000.326095,289162.418222,-53697.039136,-141546999.042204,-52765.195802,31178.646587,1
-155882449.186909,-155885717.566783,391681985.906768,277978.566158,-1305.966309,-391961668.810921,41.569219,1.732051,1
-173181769.085069,-173227401.695645,269089321.146525,188509.481693,-20039.827844,-269279928.141746,-21021.900651,1.732051,1
-173202688.794722,-173207200.787076,216280314.85162,265294.758094,-1345.803477,-216546938.092683,-1529.400863,1.732051,1
-155882004.049851,-155886746.404962,340473806.786149,290135.830776,-1837.705907,-340765097.894814,-1465.314983,1.732051,1
-155875013.492792,-155893392.283911,100849862.046009,413958.410958,-5932.274016,-101265988.984578,-128708.69551,121245.288581,1
